"ID","Created Date","Updated Date","Owner","description","longDescription","imagePath","product"
"9d3489e4-e573-4154-8b65-dccb2bbb01a1",2024-04-02T17:19:08Z,2024-04-02T17:19:08Z,"9a64f577-0ddb-46e6-86f2-3d30f8940777","V132 is an extraordinarily powerful, horn-loaded bass enclosure, featuring a single 32” driver, operating from 20Hz to 50Hz.","The combination of M-ForceTM technology with Funktion-One’s decades of expertise in cabinet and driver design enables reproduction of the 20-50Hz band with unprecedented and astonishing intensity. Suitable for infrabass extension to large touring systems, or for special effects. Pairs especially well with V221s.","https://images.prismic.io/funktion-one/85e84260-239e-41f8-ae4b-eb8112715349_F132_Website_Product.png?auto=compress,format&w=2304","92c078ce-a3f2-4a0f-8f73-6f66fd7b7d64"
"a397166f-e411-4221-b534-1f4df7e25b6f",2024-04-02T17:19:08Z,2024-04-02T17:19:08Z,"9a64f577-0ddb-46e6-86f2-3d30f8940777","MB212 features Funktion-One’s patented infrabass technology.","It provides great bass extension to our Compact Range loudspeakers in applications such as bars, restaurants and home studios. The MB212 comprises a double 12"" loudspeaker, handling 600 Watts and averaging an impressive 104dB sensitivity between 35Hz and 125Hz. ","https://images.prismic.io/funktion-one/dd0da9dd-0ee2-492c-b57b-73eebd282cff_MB212.png?auto=compress,format","422cbe91-1e83-46a7-8d09-9688a390e317"
"a5544199-eadf-49fd-9e8a-c73fa7a4ddfd",2024-04-02T17:19:08Z,2024-04-02T17:19:08Z,"9a64f577-0ddb-46e6-86f2-3d30f8940777","VX90 is a three-way, vertically arrayable loudspeaker with four Funktion-One designed Neodymium drivers in a horizontally symmetric configuration.","It features two reflex loaded, high efficiency 12″ mid bass drivers, one Axhead loaded wide bandwidth 8″ cone midrange driver, and one 1″ compression driver on a proprietary isophase diffraction waveguide.The Vero VX system comprises VX90 full-range vertically arrayable loudspeakers, V124 or V221 bass enclosures, amp racks, fly bars, transport dollies, ground stack hardware, cabling and Projection system design software.","https://images.prismic.io/funktion-one/97ed6d87-abd4-432b-9326-eae8401c1e97_Vero+VX90+Angle.png?auto=compress,format&w=2304","35f5e069-dd57-4190-b1ef-903bd7107c66"
"a83bea8a-d92e-48c7-af54-14dd829a1690",2024-04-02T17:19:08Z,2024-04-02T17:19:08Z,"9a64f577-0ddb-46e6-86f2-3d30f8940777","This horn loaded 15'' DS15 delivers punchy, well defined upper-bass and low-mid frequencies. ","Within a Dance Stack®, this impressive component delivers the low-mid speed and kick necessary for fulfilling dance music reproduction. Typically used in combination with DS210 or Evo SH mid-high loudspeakers.","https://images.prismic.io/funktion-one/d0b49990-42c6-495c-bef2-739bf292ae53_Dance+Stack+DS15+Focus.jpg?auto=compress,format&w=2304","4e7b78fa-1cd5-4bfd-b4cf-64775fb3427f"
"a8a309bb-b87b-43b2-a9ac-7f3059b77185",2024-04-02T17:19:08Z,2024-04-02T17:19:08Z,"9a64f577-0ddb-46e6-86f2-3d30f8940777","BR (Bass Reflex) range is recommended for indoor venues and smaller outdoor events, where Funktion-One's signature bass sound is required at close range.","Funktion-One’s take on the classic 2 x 18” bass reflex focuses on punch, dynamics and efficiency.Highly suitable for clubs and venues requiring a powerful bass experience in a smaller audience area or dancefloor.","https://images.prismic.io/funktion-one/06d75be0-6866-4704-9f6a-72a26a48c06e_BR218+Front+Upright.jpg?auto=compress,format&w=2304","6fbf6787-9826-4bd6-acbd-07bd378c6271"
"a8c5a3c7-42db-4442-8d8d-70c19fea4c76",2024-04-02T17:19:08Z,2024-04-02T17:19:08Z,"9a64f577-0ddb-46e6-86f2-3d30f8940777","Building on the success of the innovative Res 1, the Res 1.5 is a 2-way loudspeaker enclosure with 90° dispersion, high-fidelity and good low frequency output for its size.","Our unique axhead-loaded 5” wide-range driver is combined with a substantial 18” bass driver to present a highly capable two way enclosure. In common with the Res 1, the 5” driver eliminates the need for a compression driver. Our bass loading technology enables use of an 18” driver in an enclosure size where previously only a 15” could have been used. As is typical with Funktion-One loudspeakers, there is no system EQ and the resulting sound is extremely involving. The Res 1.5 is well suited to applications needing a single enclosure per side, including theatres, entertainment venues and worship spaces.","https://images.prismic.io/funktion-one/fce4adec-8232-4a1c-bacf-a6eaef593504_Res+1.5+Side.png?auto=compress,format&w=2304","3778639a-4b4f-4e03-aaf7-8e1d40ddc5e4"
"aca1b049-3abb-42d7-ab98-c56387d2c3bd",2024-04-02T17:19:08Z,2024-04-02T17:19:08Z,"9a64f577-0ddb-46e6-86f2-3d30f8940777","BR (Bass Reflex) range is recommended for indoor venues and smaller outdoor events, where Funktion-One’s signature bass sound is required at close range.","BR115 provides surprising output from a small and manageable cabinet.The Neodymium magnet reduces the weight to just 33kg. Ideal for mobile systems with F81.2. Also useful for small installations such as bars and restaurants.","https://theoffice.fra1.cdn.digitaloceanspaces.com/funktion-one-logo.jpg","b2e1a64b-d05e-4b7a-adbe-5ba107aa486f"
"aca596d8-7732-467f-a95b-188f44bac3bd",2024-04-02T17:19:09Z,2024-04-02T17:19:09Z,"9a64f577-0ddb-46e6-86f2-3d30f8940777","SB8 is an extremely compact, yet powerful and convincing bass loudspeaker.","It is perfect for applications where a conventionally sized subwoofer is too large and obtrusive, such as bars, restaurants, retail outlets and galleries. The small size and high output of the SB8 also makes it suitable for consumer applications, such as a dynamic and precise low frequency channel in a home theatre system or as bass extension for the F5, F55 or F81.2 in a 2.1 listening or monitoring system.The SB8A version features a three channel amplifier with satellite outputs, fully analogue signal path, and universal (100-240V) power supply.","https://images.prismic.io/funktion-one/b0eab8a2-8f36-4702-a33f-fc42b0a8f257_SB8+New.png?auto=compress,format&w=2304","f858c5e8-7e7d-44b1-9258-2fb37f7e584e"
"b587916c-9854-4131-ba56-c552966c1b09",2024-04-02T17:19:09Z,2024-04-02T17:19:09Z,"9a64f577-0ddb-46e6-86f2-3d30f8940777","MB112 is one of Funktion-One’s most compact bass enclosures.","Comprising a single 12"" loudspeaker, handling 250 Watts and averaging an impressive 104dB sensitivity between 60Hz and 160Hz, the MB112 provides great bass extension to Funktion-One Compact Range loudspeakers in applications such as bars, restaurants and home studios.","https://images.prismic.io/funktion-one/223e63db-2258-4b1c-ab04-e69d31cf971e_Funktion-One+MB112+Featured.jpg?auto=compress,format&w=2304","d4a30c5c-7e46-41bc-8720-a73575ed936a"
"b9fb4fee-80db-4219-8cb5-cdf33c5dee28",2024-04-02T17:19:08Z,2024-04-02T17:19:08Z,"9a64f577-0ddb-46e6-86f2-3d30f8940777","Evo 6EH is the mid-high section of an Evo 6 enclosed in a neat birch ply cabinet, offering high output and controlled directivity.","Most frequently used as the high power mid-high section of a modular system, in combination with F215 mkII and bass (F124, F221 or BR221). Also useful for front fills in larger systems.","https://images.prismic.io/funktion-one/fb57d5bd-cef7-446b-811e-5b9043552df9_Evo+6EH.png?auto=compress,format&w=2304","371f1bb8-b7cb-4d03-a349-592b13f19b66"
"bed84234-8e49-4762-9368-8c7115bb6a60",2024-04-02T17:19:08Z,2024-04-02T17:19:08Z,"9a64f577-0ddb-46e6-86f2-3d30f8940777","AX8 is a powerful and effective combination of high performance, lightweight design and natural simplicity.","This high bandwidth, high efficiency, horn loaded 8'' loudspeaker is the perfect choice for demanding speech applications where quality of vocal intelligibility is paramount. This loudspeaker is highly durable and weather resistant and is supplied complete with a versatile mounting bracket and stainless steel grille.","https://images.prismic.io/funktion-one/a23c42f1-8e6f-46ec-a022-f9d99e6a144a_AX8_Website_Product.png?auto=compress,format&w=2304","c5b75d8d-9ce0-4a5a-bd03-01266c9c22ea"
"c4c94343-3a5e-4191-8ad7-b8b2b1ecd86b",2024-04-02T17:19:08Z,2024-04-02T17:19:08Z,"9a64f577-0ddb-46e6-86f2-3d30f8940777","F132 is an extraordinarily powerful, horn-loaded bass enclosure, featuring a single 32” driver, operating from 20Hz to 50Hz.","The combination of M-Force™ technology with Funktion-One’s decades of expertise in cabinet and driver design enables reproduction of the 20-50Hz band with unprecedented and astonishing intensity. Suitable for infrabass extension to large touring systems, or for special effects. Pairs especially well with F221s.","https://images.prismic.io/funktion-one/578c3b4d-593b-4255-bd4d-3de778b1c881_F132.png?auto=compress,format&w=2304","1188c912-8a3a-4ea3-82ab-bda50f827f36"
"c9544f41-a473-4979-bb8d-9f0ba2b6a485",2024-04-02T17:19:08Z,2024-04-02T17:19:08Z,"9a64f577-0ddb-46e6-86f2-3d30f8940777","V124 takes Funktion-One’s bass loading and driver technology to the next level.","This combination of mid-bass speed and impact with low-bass extension from a single enclosure makes the V124 the perfect bass partner for Vero and VX systems. The V124 delivers excellent transient response and extended depth to below 30Hz.","https://images.prismic.io/funktion-one/bfe3519b-633c-4c0c-bccb-9df2d386e07c_V124_Website_Product.png","107d378d-eb13-419c-b8b9-70be6c69b127"
"ce24cc17-c12e-408d-82bc-2c5d4714b46b",2024-04-02T17:19:08Z,2024-04-02T17:19:08Z,"9a64f577-0ddb-46e6-86f2-3d30f8940777","F1201.2 features Funktion-One sound in an extremely versatile 12” and horn-loaded 1” configuration.","F1201.2 offers the potential for use as a full range cabinet, providing balanced low frequency down to 80Hz. Equally at home as part of a small front of house system or as fills in larger systems, F1201.2 is a versatile tool for both installers and rental users. An integrated flared bass reflex port minimises turbulence and maximises our refined cabinet tuning. A high resolution 1” HF device and Funktion-One designed waveguide delivers precise high frequencies to 20kHz. F1201.2 benefits from our minimalist approach to passive crossover design, achieving very low distortion and excellent integration between drivers, to give a stable and engaging image. NL4 and Phoenix connector variants are combined into a common connector panel, simplifying purchasing and inventory management. Combine with BR118 for a powerful and compact mobile system.","https://images.prismic.io/funktion-one/30904df4-da97-434d-930b-9b2e7b58e2a7_Funktion-One+F1201.2.jpg?auto=compress,format&w=2304","780a225a-c5d8-4939-a570-90d40865f238"
"cf993006-2805-4d58-b1b1-a06ed3da3a25",2024-04-02T17:19:08Z,2024-04-02T17:19:08Z,"9a64f577-0ddb-46e6-86f2-3d30f8940777","F215 MKII delivers mid-bass power and definition for modular Evo systems and Dance Stacks.","F215 Utilising similar bass loading technology to Funktion-One’s highly regarded F218, with Funktion-One high performance drivers and an overall tuning for strong and accurate impact, the F215 delivers outstanding upper bass performance. It can be used as a main stand alone bass enclosure for smaller systems or combined with other Funktion-One bass enclosures to form the beating heart of larger systems. The vertically stacked arrangement of the two horns, birch ply construction and optional robust wheels make for a durable, convenient and high performance package.","https://images.prismic.io/funktion-one/c1862014-e093-4953-8d6f-6df2480d30cc_F215_Website_Feature.png?auto=compress,format&w=2304","691d852a-75fa-4110-831e-c5e4dfa65bd7"
"d2596eaa-e869-41bc-bf07-4e27f3b8801c",2024-04-02T17:19:08Z,2024-04-02T17:19:08Z,"9a64f577-0ddb-46e6-86f2-3d30f8940777","F5.2 is an ultra compact and extremely balanced loudspeaker, with a natural sound quality not typically found in loudspeakers of its size.","F5.2 is the smallest loudspeaker in our Compact Range, making it a valuable tool for the AV installer, bringing Funktion-One sound to distributed audio systems in bars, restaurants and retail applications. F5.2 is equally well suited to domestic listening, home theatre, spatial audio and home DJ monitoring applications. A Funktion-One specified high sensitivity 5” delivers excellent coherency and builds an impressive image when used in near field situations. NL4 and Phoenix connector variants are combined into a common connector panel. Pair with SB8 for discreet, high performance installation or choose SB8A for a very compact self powered Funktion-One system. Combination of 2 x F5.2 with 1 x SB8A makes for an outstanding, highly mobile, self-powered small party system.","https://images.prismic.io/funktion-one/2f582567-2287-472d-9503-503c9278172c_F5.2+Front+angled.jpg?auto=compress,format&w=2304","7aaa4847-fc37-46f0-b5cd-1c93d9f73378"
"d5efc677-fb93-4e88-910b-fce4176afb2e",2024-04-02T17:19:09Z,2024-04-02T17:19:09Z,"9a64f577-0ddb-46e6-86f2-3d30f8940777","Evo 7TH is the mid-high section of the Evo 7T. It features 10” mid-range and a 1.4” compression driver for high frequencies featuring integrated flying hardware.","It is significantly smaller than the Evo 7T, making it extremely flexible and adaptable to a number of configurations. The Evo 7TH has an inverted waveguide, meaning the high frequencies and mids mirror perfectly with those of an Evo 7T, which enables mutual self-reinforcement for increased reach and audience capacity. The Evo7T, 7TH and 7TL-215 all share the same integrated flying system for fast, accurate and effective rigging. The increase in scalability that comes with the addition of the Evo 7TH and 7TL-215 mean that Evo configurations can comfortably deliver precise and even coverage to audiences of up to 10,000 people.","https://images.prismic.io/funktion-one/15b9dc83-b4f1-48d8-8398-9d4056bf1cef_EVO7TH_Website_Product.png?auto=compress,format&w=2304","da671f36-eba9-4dab-acc1-f03549a08547"
"dd11ee96-c053-4f65-9f76-897dd8ecc6a3",2024-04-02T17:19:08Z,2024-04-02T17:19:08Z,"9a64f577-0ddb-46e6-86f2-3d30f8940777","F315 offers extremely well defined mid-bass from a slimline enclosure; bringing new power, clarity and output to an important yet often neglected area of the frequency spectrum.","Utilising similar bass loading technology to Funktion-One’s highly regarded F215 and F218 MKIIs, with a high performance driver specification and an overall tuning for more impact; the F315 delivers outstanding mid/upper bass performance. Adding the extra 15” driver, compared to a standard F215 MKII, not only gives 50% more power but the unique complement of 3 drivers to 2 horns unifies this power in an extremely cohesive and coherent manner.  The F315 can be ideally combined with other Funktion-One bass enclosures such as the F221, BR221 or BR218 and mid-high enclosures such at the DS210 or Evo range.","https://images.prismic.io/funktion-one/f13847bd-b29d-48de-b475-d93840164e4c_F315_Website_Product.png?auto=compress,format&w=2304","cba7a819-f0f3-4e1c-98b5-fa11dd878e17"
"e3693919-738a-4dfd-a1e0-04fa96e2ce6f",2024-04-02T17:19:08Z,2024-04-02T17:19:08Z,"9a64f577-0ddb-46e6-86f2-3d30f8940777","PSM18 point source stage monitor is a radical departure from the standard 15"" and compression-driver configuration, delivering a significant performance advantage over conventional monitors.","The PSM18's triple concentric arrangement comprises a very high power 18” driver with a coaxially mounted two-way compression driver. The natural materials used in the midrange section of the  compression driver combined with its 700Hz -18kHz bandwidth give previously unheard clarity and definition to the vocal range. The ultra-fast 18"" driver with its Neodymium magnet and 5” voice coil is optimised for low frequency definition making the monitor also well suited to use for Bass and Drums. The PSM18 has a 70° Funktion-One conical waveguide for high efficiency and control, and the point-source arrangement is optimum for smooth coverage and minimising feedback. As usual with Funktion-One's design approach, corrective EQ is unnecessary leaving the enclosure phase coherent with plenty of headroom.","https://images.prismic.io/funktion-one/9a62cc70-8a30-4795-8e57-3aaea38e1ed5_PSM18_Website_ProductImage.png?auto=compress,format&w=2304","af28ecf0-6b89-404d-96de-761460ba4c39"
"e4bf5890-5d26-4470-93d3-084d6ea6989f",2024-04-02T17:19:08Z,2024-04-02T17:19:08Z,"9a64f577-0ddb-46e6-86f2-3d30f8940777","Vero V60 is the narrow dispersion mid-high element in the Vero system for far field coverage.","The signature Funktion-One wide bandwidth midrange and three 1.4” compression drivers provide exceptional audio quality to beyond 100m.It has a nominal directivity of 60° horizontal and 6° vertical with a frequency response of 200Hz to 18kHz. It comprises two 10"" Neodymium mid drivers and three 1.4"" Neodymium HF drivers in a horizontally symmetric configuration.","https://images.prismic.io/funktion-one/898478fe-f2dd-4360-9b20-a82d05406717_V60_Website_Product.png?auto=compress,format&w=2304","c665008e-a037-4f53-8adf-ff666768a757"
"e8aa468b-9830-476e-a3a4-f59851ae48e7",2024-04-02T17:19:08Z,2024-04-02T17:19:08Z,"9a64f577-0ddb-46e6-86f2-3d30f8940777","V221 is an exceptionally efficient high-intensity bass enclosure.","V221 is the proven choice for large scale events, with exceptionally high sensitivity and electroacoustic energy efficiency.V221 provides bass power and dynamics for large areas, typically requiring far fewer cabinets and amplifiers than an equivalent direct radiating bass array, resulting in significant reductions in power consumption and CO2 emissions.Equally suited to large mono bass stacks and broadside arrays, both conventional and cardioid. V221 cardioid arrays have up to 30dB rear rejection in optimal configurations.The ideal bass solution for Vero and VX systems.","https://images.prismic.io/funktion-one/bbe73614-8074-4617-a474-43b936a7e5cc_V221.png?auto=compress,format&w=2304","7fdaa0fb-b950-490d-8d60-19a130bf463a"
"ef910db7-0fec-4a84-aa5e-82356c412dd1",2024-04-02T17:19:08Z,2024-04-02T17:19:08Z,"9a64f577-0ddb-46e6-86f2-3d30f8940777","AX88 is an extremely useful two-way, passive mid-high loudspeaker with a 60° by 55° dispersion. ","It provides a cost effective, high quality solution for many diverse and demanding audio applications including arena, stadia, theatrical and entertainment applications. Its high efficiency, wide frequency range and low distortion delivers particularly clear and intelligible speech. AX88s are often selected for acoustically challenging environments such as Ice Arenas and other large venues with a lot of hard surfaces, where the AX88's controlled dispersion keeps reflections to a minimum. With the addition of Funktion-One bass speakers, AX88s can also be used as a highly effective music system.","https://images.prismic.io/funktion-one/634dc633-c8a6-45f0-a090-e71b6b671d49_AX88+New.png?auto=compress,format&w=2304","111c8df6-1532-4d4c-a9e2-465201be1cf0"
"f025ab32-102d-4d03-a5e9-5a241eb5b0b1",2024-04-02T17:19:09Z,2024-04-02T17:19:09Z,"9a64f577-0ddb-46e6-86f2-3d30f8940777","Evo 7E is a very high intensity point source loudspeaker with narrow 40° horizontal dispersion.","It is fully horn-loaded with 15” mid-bass, 10” Funktion One signature mid-range and a 1.4” compression driver. The Evolution 7E has 40° nominal horizontal dispersion and physically arrays at 30°, three wide giving smooth coverage to 100°, suitable for crowd sizes of around 2,500 people. Evo 7E systems deliver state-of-the-art Funktion-One sound quality for both live and DJ applications.  ","https://images.prismic.io/funktion-one/bd5077ff-b073-48ae-8c35-d280407c932d_Evo+7E.png?auto=compress,format&w=2304","e5405d13-1d47-4311-82f2-30f13b63c004"
"f0c10c24-312c-46b6-b1ca-f0674c0f2406",2024-04-02T17:19:08Z,2024-04-02T17:19:08Z,"9a64f577-0ddb-46e6-86f2-3d30f8940777","The DS210 loudspeaker enclosure comprises dual Axhead-loaded 10'' mid-high drivers and dual 1.4'' compression drivers (with Funktion-One's signature high HF crossover point for minimised distortion).","Typically used in Dance Stack® with DS15 low-mid loudspeakers and Funktion-One high efficiency bass designs. This main Dance Stack® element produces unrivaled clarity and efficiency bringing the music closer than ever before. The DS210 is equivalent to two Evo 6EHs in a single enclosure. Specific ground-stacking accessories simplify the process of creating custom Dance Stacks, please contact us to design the optimum Dance Stack® configuration for your venue.","https://images.prismic.io/funktion-one/363c16f5-3d81-4d80-aa1b-8eaa08a8db37_DS210_Website_Product.png?auto=compress,format&w=2304","483067ea-c881-449f-a49b-4680a402be3d"
"f35f77f3-e9c7-412e-a06c-3f3851e28e9d",2024-04-02T17:19:08Z,2024-04-02T17:19:08Z,"9a64f577-0ddb-46e6-86f2-3d30f8940777","V124 takes Funktion-One’s bass loading and driver technology to the next level.","This combination of mid-bass speed and impact with low-bass extension from a single enclosure makes the V124 the perfect bass partner for Vero and VX systems. The V124 delivers excellent transient response and extended depth to below 30Hz.","https://images.prismic.io/funktion-one/58e11b3b-b790-45e0-ab11-3de99d8fc20a_V124+v2.png?auto=compress,format&w=2304","c5c6cce8-d28b-482b-8f59-64d556aa7388"
"f44a4e4e-cfe2-4fbe-b9d6-5b1d39f16a0f",2024-04-02T17:19:08Z,2024-04-02T17:19:08Z,"9a64f577-0ddb-46e6-86f2-3d30f8940777","BR (Bass Reflex) range is recommended for indoor venues and smaller outdoor events, where Funktion-One's signature bass sound is required at close range.","Funktion-One’s take on the classic 18” bass reflex focuses on punch, dynamics and efficiency.Pairing exceptionally well with a wide range of Funktion-One loudspeakers, the BR118 is equally useful in a more powerful mobile system, or installations.","https://theoffice.fra1.cdn.digitaloceanspaces.com/funktion-one-logo.jpg","94c79e91-f522-4d0b-a94e-17cf354c7f62"
"f8406693-ced7-4600-8b1e-d6c534181579",2024-04-02T17:19:08Z,2024-04-02T17:19:08Z,"9a64f577-0ddb-46e6-86f2-3d30f8940777","The BR132, is the largest, deepest and most powerful of Funktion-One's bass reflex series of bass loudspeakers.","It utilises Powersoft’s high power M-Force linear transducer with Funktion-One’s own cone, surround and enclosure technology. The BR132A self powered with the integrated M-Drive amplifier. It is around 40% smaller than its horn-loaded F132 counterpart and delivers plush elastic bass and super-low frequency extension. It is particularly effective in applications requiring deep, strong and well defined sub-bass at close range.","https://images.prismic.io/funktion-one/bd66e8c3-8904-448e-aa85-74b81035b34f_BR132+front3-resize.jpg?auto=compress,format&w=2304","689563cd-e6a0-4df6-ab26-73a2256fc831"
"f8f55b11-27a0-46d5-8672-575da61947f5",2024-04-02T17:19:08Z,2024-04-02T17:19:08Z,"9a64f577-0ddb-46e6-86f2-3d30f8940777","Evo 6SH skeletal loudspeaker is the mid-high section of an Evo 6, offering high output and controlled directivity from a very lightweight speaker.","It can be used in a wide range of applications which include providing additional coverage to an Evo 6 system, as the high power mid-high section of a multi-way PA system or in demanding speech based applications such as theatrical voice reinforcement.","https://images.prismic.io/funktion-one/7e5f840d-8029-48b7-99f5-9ba82d853d22_Evo+6SH+copy.png?auto=compress,format&w=2304","4341597a-afc6-4008-81a2-a40a62cef36e"
"fc69ad0f-482c-4830-a664-43aade7850be",2024-04-02T17:19:08Z,2024-04-02T17:19:08Z,"9a64f577-0ddb-46e6-86f2-3d30f8940777","R2SH skeletal loudspeaker is the mid-high section of a Res 2, producing high output for its compact size.","Operating upwards from 250Hz it can either be used in conjunction with Funktion-One bass enclosures such as the F118, F215 or BR118 as a main system in its own right, or used effectively as in-fill or delays in larger systems.","https://images.prismic.io/funktion-one/6ad91a8e-ad51-4b10-8b0b-30099337fa95_RES2SH_Website_Product.png?auto=compress,format&w=2304","54e12a1d-570d-4151-a40a-94de61ab52a0"
"fdb410fd-dcad-4447-9626-35e7d574653a",2024-04-02T17:19:08Z,2024-04-02T17:19:08Z,"9a64f577-0ddb-46e6-86f2-3d30f8940777","F81.2 delivers Funktion-One's signature sound and performance from a compact 2-way design","F81.2 brings the definition, vocal intelligibility and overall clarity that Funktion-One is known for to a small scale cabinet size, making it a highly versatile and cost effective solution for applications including domestic listening, studio monitoring, retail, bars, restaurants and galleries.Flared bass reflex ports minimise turbulence and maximise our refined cabinet tuning. A high resolution 1” HF device and Funktion-One designed waveguide delivers precise high frequencies to 20kHz.F81.2 benefits from our minimalist approach to passive crossover design, achieving very low distortion and excellent integration between drivers, to give a stable and engaging image.NL4 and Phoenix connector variants are combined into a common connector panel, simplifying purchasing and inventory management. Combine with SB10/SB10A or BR115 for compact full range use.2 x F81.2 with 1 x SB10A makes for an outstanding, highly mobile, self-powered small party system.","https://images.prismic.io/funktion-one/86597f8a-57b8-4eca-aa94-c5c550310532_F81.2.png?auto=compress,format&w=2304&h=600","59f3e706-cac8-490d-ae6a-2087c1f73a5d"
